56208,2025-05-22,2025-05-28,"CINESERCLA CAMPINA GRANDE",5,2,2D,DUBLADO,14:10:00,16:15:00,18:20:00,20:25:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/boulevard?&filme=
56401,2025-05-22,2025-05-28,"CINESERCLA CAMPINA GRANDE",5,1,2D,DUBLADO,17:20:00,19:30:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/boulevard?&filme=
56461,2025-05-22,2025-05-28,"CINESERCLA CAMPINA GRANDE",5,4,2D,DUBLADO,14:40:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/boulevard?&filme=
56502,2025-05-22,2025-05-28,"CINESERCLA CAMPINA GRANDE",5,5,2D,DUBLADO,14:15:00,16:20:00,18:25:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/boulevard?&filme=
56209,2025-05-22,2025-05-28,"CINESERCLA PREMIO",7,2,2D,DUBLADO,14:10:00,16:15:00,18:20:00,20:25:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/premio?&filme=
56464,2025-05-22,2025-05-28,"CINESERCLA PREMIO",7,3,2D,DUBLADO,14:40:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/premio?&filme=
56501,2025-05-22,2025-05-28,"CINESERCLA PREMIO",7,1,2D,DUBLADO,15:10:00,17:20:00,19:30:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/premio?&filme=
56223,2025-05-22,2025-05-23,"CINESERCLA CAJAZEIRAS",9,1,2D,DUBLADO,16:15:00,18:20:00,20:25:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinecajazeiras?&filme=
56224,2025-05-24,2025-05-25,"CINESERCLA CAJAZEIRAS",9,1,2D,DUBLADO,14:10:00,16:15:00,18:20:00,20:25:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinecajazeiras?&filme=
56225,2025-05-26,2025-05-28,"CINESERCLA CAJAZEIRAS",9,1,2D,DUBLADO,16:15:00,18:20:00,20:25:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinecajazeiras?&filme=
56402,2025-05-22,2025-05-28,"CINESERCLA CAJAZEIRAS",9,2,2D,DUBLADO,17:20:00,19:30:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinecajazeiras?&filme=
56467,2025-05-22,2025-05-28,"CINESERCLA CAJAZEIRAS",9,4,2D,DUBLADO,14:40:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinecajazeiras?&filme=
56211,2025-05-22,2025-05-28,"CINESERCLA ITAGUAI",10,3,2D,DUBLADO,14:10:00,16:15:00,18:20:00,20:25:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/itaguai?&filme=
56408,2025-05-22,2025-05-28,"CINESERCLA ITAGUAI",10,2,2D,DUBLADO,15:10:00,17:20:00,19:30:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/itaguai?&filme=
56418,2025-05-22,2025-05-28,"CINESERCLA ITAGUAI",10,1,2D,DUBLADO,14:40:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/itaguai?&filme=
